date,day_of_week,week_of_year,store,item,sales,total_sales_amount
2021-08-27,FRI,34,nagoya,soy_milk,78,9360
2021-08-27,FRI,34,nagoya,sparkling_water,31,3720
2021-08-27,FRI,34,nagoya,sports_drink,72,9360
2021-08-27,FRI,34,osaka,apple_juice,72,8640
2021-08-27,FRI,34,osaka,beer,49,9800
2021-08-27,FRI,34,osaka,coffee,149,29800
2021-08-27,FRI,34,osaka,fruit_juice,29,4350
2021-08-27,FRI,34,osaka,milk,149,19370
2021-08-27,FRI,34,osaka,mineral_water,163,16300
2021-08-27,FRI,34,osaka,orange_juice,68,8160
2021-08-27,FRI,34,osaka,soy_milk,94,11280
2021-08-27,FRI,34,osaka,sparkling_water,32,3840
2021-08-27,FRI,34,osaka,sports_drink,94,12220
2021-08-27,FRI,34,sendai,apple_juice,54,6480
2021-08-27,FRI,34,sendai,beer,40,8000
2021-08-27,FRI,34,sendai,coffee,85,17000
2021-08-27,FRI,34,sendai,fruit_juice,25,3750
2021-08-27,FRI,34,sendai,milk,96,12480
2021-08-27,FRI,34,sendai,mineral_water,109,10900
2021-08-27,FRI,34,sendai,orange_juice,43,5160
2021-08-27,FRI,34,sendai,soy_milk,82,9840
2021-08-27,FRI,34,sendai,sparkling_water,23,2760
2021-08-27,FRI,34,sendai,sports_drink,64,8320
2021-08-27,FRI,34,shinjuku,apple_juice,84,10080
2021-08-27,FRI,34,shinjuku,beer,71,14200
2021-08-27,FRI,34,shinjuku,coffee,174,34800
2021-08-27,FRI,34,shinjuku,fruit_juice,43,6450
2021-08-27,FRI,34,shinjuku,milk,168,21840
2021-08-27,FRI,34,shinjuku,mineral_water,171,17100
2021-08-27,FRI,34,shinjuku,orange_juice,71,8520
2021-08-27,FRI,34,shinjuku,soy_milk,87,10440
2021-08-27,FRI,34,shinjuku,sparkling_water,48,5760
2021-08-27,FRI,34,shinjuku,sports_drink,113,14690
2021-08-27,FRI,34,ueno,apple_juice,80,9600
2021-08-27,FRI,34,ueno,beer,54,10800
2021-08-27,FRI,34,ueno,coffee,145,29000
2021-08-27,FRI,34,ueno,fruit_juice,33,4950
2021-08-27,FRI,34,ueno,milk,137,17810
2021-08-27,FRI,34,ueno,mineral_water,190,19000
2021-08-27,FRI,34,ueno,orange_juice,67,8040
2021-08-27,FRI,34,ueno,soy_milk,96,11520
2021-08-27,FRI,34,ueno,sparkling_water,24,2880
2021-08-27,FRI,34,ueno,sports_drink,82,10660
2021-08-27,FRI,34,yokohama,apple_juice,75,9000
2021-08-27,FRI,34,yokohama,beer,38,7600
2021-08-27,FRI,34,yokohama,coffee,118,23600
2021-08-27,FRI,34,yokohama,fruit_juice,32,4800
2021-08-27,FRI,34,yokohama,milk,135,17550
2021-08-27,FRI,34,yokohama,mineral_water,171,17100
2021-08-27,FRI,34,yokohama,orange_juice,54,6480
2021-08-27,FRI,34,yokohama,soy_milk,67,8040
2021-08-27,FRI,34,yokohama,sparkling_water,31,3720
2021-08-27,FRI,34,yokohama,sports_drink,104,13520
2021-08-28,SAT,34,chiba,apple_juice,29,3480
2021-08-28,SAT,34,chiba,beer,17,3400
2021-08-28,SAT,34,chiba,coffee,56,11200
2021-08-28,SAT,34,chiba,fruit_juice,14,2100
2021-08-28,SAT,34,chiba,milk,76,9880
2021-08-28,SAT,34,chiba,mineral_water,79,7900
2021-08-28,SAT,34,chiba,orange_juice,35,4200
2021-08-28,SAT,34,chiba,soy_milk,18,2160
2021-08-28,SAT,34,chiba,sparkling_water,17,2040
2021-08-28,SAT,34,chiba,sports_drink,43,5590
2021-08-28,SAT,34,ginza,apple_juice,57,6840
2021-08-28,SAT,34,ginza,beer,35,7000
2021-08-28,SAT,34,ginza,coffee,96,19200
2021-08-28,SAT,34,ginza,fruit_juice,26,3900
2021-08-28,SAT,34,ginza,milk,114,14820
2021-08-28,SAT,34,ginza,mineral_water,117,11700
2021-08-28,SAT,34,ginza,orange_juice,44,5280
2021-08-28,SAT,34,ginza,soy_milk,63,7560
2021-08-28,SAT,34,ginza,sparkling_water,29,3480
2021-08-28,SAT,34,ginza,sports_drink,93,12090
2021-08-28,SAT,34,kobe,apple_juice,40,4800
2021-08-28,SAT,34,kobe,beer,27,5400
2021-08-28,SAT,34,kobe,coffee,63,12600
2021-08-28,SAT,34,kobe,fruit_juice,15,2250
2021-08-28,SAT,34,kobe,milk,78,10140
2021-08-28,SAT,34,kobe,mineral_water,74,7400
2021-08-28,SAT,34,kobe,orange_juice,34,4080
2021-08-28,SAT,34,kobe,soy_milk,46,5520
2021-08-28,SAT,34,kobe,sparkling_water,32,3840
2021-08-28,SAT,34,kobe,sports_drink,55,7150
2021-08-28,SAT,34,morioka,apple_juice,24,2880
2021-08-28,SAT,34,morioka,beer,13,2600
2021-08-28,SAT,34,morioka,coffee,33,6600
2021-08-28,SAT,34,morioka,fruit_juice,14,2100
2021-08-28,SAT,34,morioka,milk,50,6500
2021-08-28,SAT,34,morioka,mineral_water,39,3900
2021-08-28,SAT,34,morioka,orange_juice,19,2280
2021-08-28,SAT,34,morioka,soy_milk,27,3240
2021-08-28,SAT,34,morioka,sparkling_water,17,2040
2021-08-28,SAT,34,morioka,sports_drink,32,4160
2021-08-28,SAT,34,nagoya,apple_juice,44,5280
2021-08-28,SAT,34,nagoya,beer,23,4600
2021-08-28,SAT,34,nagoya,coffee,56,11200
2021-08-28,SAT,34,nagoya,fruit_juice,15,2250
2021-08-28,SAT,34,nagoya,milk,87,11310
2021-08-28,SAT,34,nagoya,mineral_water,70,7000
2021-08-28,SAT,34,nagoya,orange_juice,21,2520
2021-08-28,SAT,34,nagoya,soy_milk,36,4320
2021-08-28,SAT,34,nagoya,sparkling_water,24,2880
2021-08-28,SAT,34,nagoya,sports_drink,67,8710
2021-08-28,SAT,34,osaka,apple_juice,50,6000
2021-08-28,SAT,34,osaka,beer,37,7400
2021-08-28,SAT,34,osaka,coffee,90,18000
2021-08-28,SAT,34,osaka,fruit_juice,29,4350
2021-08-28,SAT,34,osaka,milk,96,12480
2021-08-28,SAT,34,osaka,mineral_water,79,7900
2021-08-28,SAT,34,osaka,orange_juice,53,6360
2021-08-28,SAT,34,osaka,soy_milk,63,7560
2021-08-28,SAT,34,osaka,sparkling_water,33,3960
2021-08-28,SAT,34,osaka,sports_drink,72,9360
2021-08-28,SAT,34,sendai,apple_juice,44,5280
2021-08-28,SAT,34,sendai,beer,24,4800
2021-08-28,SAT,34,sendai,coffee,57,11400
2021-08-28,SAT,34,sendai,fruit_juice,23,3450
2021-08-28,SAT,34,sendai,milk,65,8450
2021-08-28,SAT,34,sendai,mineral_water,65,6500
2021-08-28,SAT,34,sendai,orange_juice,35,4200
2021-08-28,SAT,34,sendai,soy_milk,33,3960
2021-08-28,SAT,34,sendai,sparkling_water,20,2400
2021-08-28,SAT,34,sendai,sports_drink,67,8710
2021-08-28,SAT,34,shinjuku,apple_juice,62,7440
2021-08-28,SAT,34,shinjuku,beer,43,8600
2021-08-28,SAT,34,shinjuku,coffee,90,18000
2021-08-28,SAT,34,shinjuku,fruit_juice,39,5850
2021-08-28,SAT,34,shinjuku,milk,104,13520
2021-08-28,SAT,34,shinjuku,mineral_water,87,8700
2021-08-28,SAT,34,shinjuku,orange_juice,50,6000
2021-08-28,SAT,34,shinjuku,soy_milk,49,5880
2021-08-28,SAT,34,shinjuku,sparkling_water,35,4200
2021-08-28,SAT,34,shinjuku,sports_drink,70,9100
2021-08-28,SAT,34,ueno,apple_juice,63,7560
2021-08-28,SAT,34,ueno,beer,34,6800
2021-08-28,SAT,34,ueno,coffee,83,16600
2021-08-28,SAT,34,ueno,fruit_juice,19,2850
2021-08-28,SAT,34,ueno,milk,107,13910
2021-08-28,SAT,34,ueno,mineral_water,88,8800
2021-08-28,SAT,34,ueno,orange_juice,51,6120
2021-08-28,SAT,34,ueno,soy_milk,51,6120
2021-08-28,SAT,34,ueno,sparkling_water,25,3000
2021-08-28,SAT,34,ueno,sports_drink,66,8580
2021-08-28,SAT,34,yokohama,apple_juice,41,4920
2021-08-28,SAT,34,yokohama,beer,35,7000
2021-08-28,SAT,34,yokohama,coffee,92,18400
2021-08-28,SAT,34,yokohama,fruit_juice,25,3750
2021-08-28,SAT,34,yokohama,milk,80,10400
2021-08-28,SAT,34,yokohama,mineral_water,86,8600
2021-08-28,SAT,34,yokohama,orange_juice,38,4560
2021-08-28,SAT,34,yokohama,soy_milk,45,5400
2021-08-28,SAT,34,yokohama,sparkling_water,23,2760
2021-08-28,SAT,34,yokohama,sports_drink,58,7540
2021-08-29,SUN,34,chiba,apple_juice,48,5760
2021-08-29,SUN,34,chiba,beer,23,4600
2021-08-29,SUN,34,chiba,coffee,53,10600
2021-08-29,SUN,34,chiba,fruit_juice,22,3300
2021-08-29,SUN,34,chiba,milk,80,10400
2021-08-29,SUN,34,chiba,mineral_water,78,7800
2021-08-29,SUN,34,chiba,orange_juice,37,4440
2021-08-29,SUN,34,chiba,soy_milk,40,4800
2021-08-29,SUN,34,chiba,sparkling_water,16,1920
2021-08-29,SUN,34,chiba,sports_drink,60,7800
2021-08-29,SUN,34,ginza,apple_juice,65,7800
2021-08-29,SUN,34,ginza,beer,48,9600
2021-08-29,SUN,34,ginza,coffee,84,16800
2021-08-29,SUN,34,ginza,fruit_juice,32,4800
2021-08-29,SUN,34,ginza,milk,119,15470
2021-08-29,SUN,34,ginza,mineral_water,122,12200
2021-08-29,SUN,34,ginza,orange_juice,71,8520
2021-08-29,SUN,34,ginza,soy_milk,96,11520
2021-08-29,SUN,34,ginza,sparkling_water,48,5760
2021-08-29,SUN,34,ginza,sports_drink,85,11050
2021-08-29,SUN,34,kobe,apple_juice,48,5760
2021-08-29,SUN,34,kobe,beer,33,6600
2021-08-29,SUN,34,kobe,coffee,64,12800
2021-08-29,SUN,34,kobe,fruit_juice,26,3900
2021-08-29,SUN,34,kobe,milk,88,11440
2021-08-29,SUN,34,kobe,mineral_water,84,8400
2021-08-29,SUN,34,kobe,orange_juice,45,5400
2021-08-29,SUN,34,kobe,soy_milk,63,7560
2021-08-29,SUN,34,kobe,sparkling_water,18,2160
2021-08-29,SUN,34,kobe,sports_drink,65,8450
2021-08-29,SUN,34,morioka,apple_juice,33,3960
2021-08-29,SUN,34,morioka,beer,17,3400
2021-08-29,SUN,34,morioka,coffee,28,5600
2021-08-29,SUN,34,morioka,fruit_juice,6,900
2021-08-29,SUN,34,morioka,milk,66,8580
2021-08-29,SUN,34,morioka,mineral_water,54,5400
2021-08-29,SUN,34,morioka,orange_juice,19,2280
2021-08-29,SUN,34,morioka,soy_milk,33,3960
2021-08-29,SUN,34,morioka,sparkling_water,12,1440
2021-08-29,SUN,34,morioka,sports_drink,37,4810
2021-08-29,SUN,34,nagoya,apple_juice,33,3960
2021-08-29,SUN,34,nagoya,beer,34,6800
2021-08-29,SUN,34,nagoya,coffee,85,17000
2021-08-29,SUN,34,nagoya,fruit_juice,21,3150
2021-08-29,SUN,34,nagoya,milk,88,11440
2021-08-29,SUN,34,nagoya,mineral_water,79,7900
2021-08-29,SUN,34,nagoya,orange_juice,40,4800
2021-08-29,SUN,34,nagoya,soy_milk,64,7680
2021-08-29,SUN,34,nagoya,sparkling_water,27,3240
2021-08-29,SUN,34,nagoya,sports_drink,64,8320
2021-08-29,SUN,34,osaka,apple_juice,66,7920
2021-08-29,SUN,34,osaka,beer,43,8600
2021-08-29,SUN,34,osaka,coffee,80,16000
2021-08-29,SUN,34,osaka,fruit_juice,27,4050
2021-08-29,SUN,34,osaka,milk,120,15600
2021-08-29,SUN,34,osaka,mineral_water,97,9700
2021-08-29,SUN,34,osaka,orange_juice,56,6720
2021-08-29,SUN,34,osaka,soy_milk,72,8640
2021-08-29,SUN,34,osaka,sparkling_water,34,4080
2021-08-29,SUN,34,osaka,sports_drink,82,10660
2021-08-29,SUN,34,sendai,apple_juice,40,4800
2021-08-29,SUN,34,sendai,beer,23,4600
2021-08-29,SUN,34,sendai,coffee,60,12000
2021-08-29,SUN,34,sendai,fruit_juice,20,3000
2021-08-29,SUN,34,sendai,milk,65,8450
2021-08-29,SUN,34,sendai,mineral_water,63,6300
2021-08-29,SUN,34,sendai,orange_juice,35,4200
2021-08-29,SUN,34,sendai,soy_milk,42,5040
2021-08-29,SUN,34,sendai,sparkling_water,29,3480
2021-08-29,SUN,34,sendai,sports_drink,67,8710
2021-08-29,SUN,34,shinjuku,apple_juice,84,10080
2021-08-29,SUN,34,shinjuku,beer,57,11400
2021-08-29,SUN,34,shinjuku,coffee,96,19200
2021-08-29,SUN,34,shinjuku,fruit_juice,20,3000
2021-08-29,SUN,34,shinjuku,milk,138,17940
2021-08-29,SUN,34,shinjuku,mineral_water,108,10800
2021-08-29,SUN,34,shinjuku,orange_juice,57,6840
2021-08-29,SUN,34,shinjuku,soy_milk,94,11280
2021-08-29,SUN,34,shinjuku,sparkling_water,56,6720
2021-08-29,SUN,34,shinjuku,sports_drink,105,13650
2021-08-29,SUN,34,ueno,apple_juice,56,6720
2021-08-29,SUN,34,ueno,beer,47,9400
2021-08-29,SUN,34,ueno,coffee,104,20800
2021-08-29,SUN,34,ueno,fruit_juice,28,4200
2021-08-29,SUN,34,ueno,milk,132,17160
2021-08-29,SUN,34,ueno,mineral_water,106,10600
2021-08-29,SUN,34,ueno,orange_juice,51,6120
2021-08-29,SUN,34,ueno,soy_milk,64,7680
2021-08-29,SUN,34,ueno,sparkling_water,26,3120
2021-08-29,SUN,34,ueno,sports_drink,93,12090
2021-08-29,SUN,34,yokohama,apple_juice,49,5880
2021-08-29,SUN,34,yokohama,beer,57,11400
2021-08-29,SUN,34,yokohama,coffee,96,19200
2021-08-29,SUN,34,yokohama,fruit_juice,31,4650
2021-08-29,SUN,34,yokohama,milk,94,12220
2021-08-29,SUN,34,yokohama,mineral_water,104,10400
2021-08-29,SUN,34,yokohama,orange_juice,41,4920
2021-08-29,SUN,34,yokohama,soy_milk,58,6960
2021-08-29,SUN,34,yokohama,sparkling_water,32,3840
2021-08-29,SUN,34,yokohama,sports_drink,80,10400
2021-08-30,MON,35,chiba,apple_juice,35,4200
2021-08-30,MON,35,chiba,beer,22,4400
2021-08-30,MON,35,chiba,coffee,66,13200
2021-08-30,MON,35,chiba,fruit_juice,22,3300
2021-08-30,MON,35,chiba,milk,75,9750
2021-08-30,MON,35,chiba,mineral_water,93,9300
2021-08-30,MON,35,chiba,orange_juice,36,4320
2021-08-30,MON,35,chiba,soy_milk,51,6120
2021-08-30,MON,35,chiba,sparkling_water,17,2040
2021-08-30,MON,35,chiba,sports_drink,50,6500
2021-08-30,MON,35,ginza,apple_juice,54,6480
2021-08-30,MON,35,ginza,beer,38,7600
2021-08-30,MON,35,ginza,coffee,113,22600
2021-08-30,MON,35,ginza,fruit_juice,44,6600
2021-08-30,MON,35,ginza,milk,119,15470
2021-08-30,MON,35,ginza,mineral_water,144,14400
2021-08-30,MON,35,ginza,orange_juice,43,5160
2021-08-30,MON,35,ginza,soy_milk,55,6600
2021-08-30,MON,35,ginza,sparkling_water,33,3960
2021-08-30,MON,35,ginza,sports_drink,79,10270
2021-08-30,MON,35,kobe,apple_juice,44,5280
2021-08-30,MON,35,kobe,beer,28,5600
2021-08-30,MON,35,kobe,coffee,88,17600
2021-08-30,MON,35,kobe,fruit_juice,24,3600
2021-08-30,MON,35,kobe,milk,90,11700
2021-08-30,MON,35,kobe,mineral_water,80,8000
2021-08-30,MON,35,kobe,orange_juice,33,3960
2021-08-30,MON,35,kobe,soy_milk,54,6480
2021-08-30,MON,35,kobe,sparkling_water,26,3120
2021-08-30,MON,35,kobe,sports_drink,57,7410
2021-08-30,MON,35,morioka,apple_juice,26,3120
2021-08-30,MON,35,morioka,beer,27,5400
2021-08-30,MON,35,morioka,coffee,48,9600
2021-08-30,MON,35,morioka,fruit_juice,17,2550
2021-08-30,MON,35,morioka,milk,52,6760
2021-08-30,MON,35,morioka,mineral_water,51,5100
2021-08-30,MON,35,morioka,orange_juice,18,2160
2021-08-30,MON,35,morioka,soy_milk,31,3720
2021-08-30,MON,35,morioka,sparkling_water,14,1680
2021-08-30,MON,35,morioka,sports_drink,35,4550
2021-08-30,MON,35,nagoya,apple_juice,61,7320
2021-08-30,MON,35,nagoya,beer,27,5400
2021-08-30,MON,35,nagoya,coffee,89,17800
2021-08-30,MON,35,nagoya,fruit_juice,22,3300
2021-08-30,MON,35,nagoya,milk,110,14300
2021-08-30,MON,35,nagoya,mineral_water,120,12000
2021-08-30,MON,35,nagoya,orange_juice,29,3480
2021-08-30,MON,35,nagoya,soy_milk,51,6120
2021-08-30,MON,35,nagoya,sparkling_water,31,3720
2021-08-30,MON,35,nagoya,sports_drink,61,7930
2021-08-30,MON,35,osaka,apple_juice,57,6840
2021-08-30,MON,35,osaka,beer,34,6800
2021-08-30,MON,35,osaka,coffee,125,25000
2021-08-30,MON,35,osaka,fruit_juice,24,3600
2021-08-30,MON,35,osaka,milk,121,15730
2021-08-30,MON,35,osaka,mineral_water,116,11600
2021-08-30,MON,35,osaka,orange_juice,52,6240
2021-08-30,MON,35,osaka,soy_milk,69,8280
2021-08-30,MON,35,osaka,sparkling_water,31,3720
2021-08-30,MON,35,osaka,sports_drink,66,8580
2021-08-30,MON,35,sendai,apple_juice,52,6240
2021-08-30,MON,35,sendai,beer,38,7600
2021-08-30,MON,35,sendai,coffee,62,12400
2021-08-30,MON,35,sendai,fruit_juice,21,3150
2021-08-30,MON,35,sendai,milk,77,10010
2021-08-30,MON,35,sendai,mineral_water,86,8600
2021-08-30,MON,35,sendai,orange_juice,25,3000
2021-08-30,MON,35,sendai,soy_milk,28,3360
2021-08-30,MON,35,sendai,sparkling_water,17,2040
2021-08-30,MON,35,sendai,sports_drink,41,5330
2021-08-30,MON,35,shinjuku,apple_juice,64,7680
2021-08-30,MON,35,shinjuku,beer,58,11600
2021-08-30,MON,35,shinjuku,coffee,123,24600
2021-08-30,MON,35,shinjuku,fruit_juice,27,4050
2021-08-30,MON,35,shinjuku,milk,144,18720
2021-08-30,MON,35,shinjuku,mineral_water,135,13500
2021-08-30,MON,35,shinjuku,orange_juice,52,6240
2021-08-30,MON,35,shinjuku,soy_milk,69,8280
2021-08-30,MON,35,shinjuku,sparkling_water,42,5040
2021-08-30,MON,35,shinjuku,sports_drink,80,10400
2021-08-30,MON,35,ueno,apple_juice,54,6480
2021-08-30,MON,35,ueno,beer,46,9200
2021-08-30,MON,35,ueno,coffee,113,22600
2021-08-30,MON,35,ueno,fruit_juice,28,4200
2021-08-30,MON,35,ueno,milk,118,15340
2021-08-30,MON,35,ueno,mineral_water,128,12800
2021-08-30,MON,35,ueno,orange_juice,41,4920
2021-08-30,MON,35,ueno,soy_milk,76,9120
2021-08-30,MON,35,ueno,sparkling_water,32,3840
2021-08-30,MON,35,ueno,sports_drink,77,10010
2021-08-30,MON,35,yokohama,apple_juice,49,5880
2021-08-30,MON,35,yokohama,beer,30,6000
2021-08-30,MON,35,yokohama,coffee,107,21400
2021-08-30,MON,35,yokohama,fruit_juice,34,5100
2021-08-30,MON,35,yokohama,milk,119,15470
2021-08-30,MON,35,yokohama,mineral_water,87,8700
2021-08-30,MON,35,yokohama,orange_juice,42,5040
2021-08-30,MON,35,yokohama,soy_milk,67,8040
2021-08-30,MON,35,yokohama,sparkling_water,26,3120
2021-08-30,MON,35,yokohama,sports_drink,75,9750
2021-08-31,TUE,35,chiba,apple_juice,45,5400
2021-08-31,TUE,35,chiba,beer,25,5000
2021-08-31,TUE,35,chiba,coffee,90,18000
2021-08-31,TUE,35,chiba,fruit_juice,16,2400
2021-08-31,TUE,35,chiba,milk,83,10790
2021-08-31,TUE,35,chiba,mineral_water,87,8700
2021-08-31,TUE,35,chiba,orange_juice,46,5520
2021-08-31,TUE,35,chiba,soy_milk,27,3240
2021-08-31,TUE,35,chiba,sparkling_water,20,2400
2021-08-31,TUE,35,chiba,sports_drink,48,6240
2021-08-31,TUE,35,ginza,apple_juice,64,7680
2021-08-31,TUE,35,ginza,beer,44,8800
2021-08-31,TUE,35,ginza,coffee,135,27000
2021-08-31,TUE,35,ginza,fruit_juice,37,5550
2021-08-31,TUE,35,ginza,milk,134,17420
2021-08-31,TUE,35,ginza,mineral_water,157,15700
2021-08-31,TUE,35,ginza,orange_juice,52,6240
2021-08-31,TUE,35,ginza,soy_milk,72,8640
2021-08-31,TUE,35,ginza,sparkling_water,34,4080
2021-08-31,TUE,35,ginza,sports_drink,81,10530
2021-08-31,TUE,35,kobe,apple_juice,50,6000
2021-08-31,TUE,35,kobe,beer,36,7200
2021-08-31,TUE,35,kobe,coffee,79,15800
2021-08-31,TUE,35,kobe,fruit_juice,18,2700
2021-08-31,TUE,35,kobe,milk,85,11050
2021-08-31,TUE,35,kobe,mineral_water,86,8600
2021-08-31,TUE,35,kobe,orange_juice,41,4920
2021-08-31,TUE,35,kobe,soy_milk,72,8640
2021-08-31,TUE,35,kobe,sparkling_water,28,3360
2021-08-31,TUE,35,kobe,sports_drink,48,6240
2021-08-31,TUE,35,morioka,apple_juice,30,3600
2021-08-31,TUE,35,morioka,beer,21,4200
2021-08-31,TUE,35,morioka,coffee,63,12600
2021-08-31,TUE,35,morioka,fruit_juice,16,2400
2021-08-31,TUE,35,morioka,milk,53,6890
2021-08-31,TUE,35,morioka,mineral_water,55,5500
2021-08-31,TUE,35,morioka,orange_juice,27,3240
2021-08-31,TUE,35,morioka,soy_milk,33,3960
2021-08-31,TUE,35,morioka,sparkling_water,18,2160
2021-08-31,TUE,35,morioka,sports_drink,28,3640
2021-08-31,TUE,35,nagoya,apple_juice,44,5280
2021-08-31,TUE,35,nagoya,beer,35,7000
2021-08-31,TUE,35,nagoya,coffee,100,20000
2021-08-31,TUE,35,nagoya,fruit_juice,26,3900
2021-08-31,TUE,35,nagoya,milk,103,13390
2021-08-31,TUE,35,nagoya,mineral_water,111,11100
2021-08-31,TUE,35,nagoya,orange_juice,37,4440
2021-08-31,TUE,35,nagoya,soy_milk,69,8280
2021-08-31,TUE,35,nagoya,sparkling_water,27,3240
2021-08-31,TUE,35,nagoya,sports_drink,62,8060
2021-08-31,TUE,35,osaka,apple_juice,67,8040
2021-08-31,TUE,35,osaka,beer,39,7800
2021-08-31,TUE,35,osaka,coffee,124,24800
2021-08-31,TUE,35,osaka,fruit_juice,29,4350
2021-08-31,TUE,35,osaka,milk,108,14040
2021-08-31,TUE,35,osaka,mineral_water,123,12300
2021-08-31,TUE,35,osaka,orange_juice,52,6240
2021-08-31,TUE,35,osaka,soy_milk,81,9720
2021-08-31,TUE,35,osaka,sparkling_water,47,5640
2021-08-31,TUE,35,osaka,sports_drink,81,10530
2021-08-31,TUE,35,sendai,apple_juice,43,5160
2021-08-31,TUE,35,sendai,beer,42,8400
2021-08-31,TUE,35,sendai,coffee,86,17200
2021-08-31,TUE,35,sendai,fruit_juice,17,2550
2021-08-31,TUE,35,sendai,milk,94,12220
2021-08-31,TUE,35,sendai,mineral_water,96,9600
2021-08-31,TUE,35,sendai,orange_juice,29,3480
2021-08-31,TUE,35,sendai,soy_milk,45,5400
2021-08-31,TUE,35,sendai,sparkling_water,23,2760
2021-08-31,TUE,35,sendai,sports_drink,46,5980
2021-08-31,TUE,35,shinjuku,apple_juice,77,9240
2021-08-31,TUE,35,shinjuku,beer,42,8400
2021-08-31,TUE,35,shinjuku,coffee,141,28200
2021-08-31,TUE,35,shinjuku,fruit_juice,39,5850
2021-08-31,TUE,35,shinjuku,milk,131,17030
2021-08-31,TUE,35,shinjuku,mineral_water,148,14800
2021-08-31,TUE,35,shinjuku,orange_juice,58,6960
2021-08-31,TUE,35,shinjuku,soy_milk,73,8760
2021-08-31,TUE,35,shinjuku,sparkling_water,32,3840
2021-08-31,TUE,35,shinjuku,sports_drink,99,12870
2021-08-31,TUE,35,ueno,apple_juice,69,8280
2021-08-31,TUE,35,ueno,beer,44,8800
2021-08-31,TUE,35,ueno,coffee,115,23000
2021-08-31,TUE,35,ueno,fruit_juice,31,4650
2021-08-31,TUE,35,ueno,milk,124,16120
2021-08-31,TUE,35,ueno,mineral_water,126,12600
2021-08-31,TUE,35,ueno,orange_juice,52,6240
2021-08-31,TUE,35,ueno,soy_milk,87,10440
2021-08-31,TUE,35,ueno,sparkling_water,37,4440
2021-08-31,TUE,35,ueno,sports_drink,79,10270
2021-08-31,TUE,35,yokohama,apple_juice,59,7080
2021-08-31,TUE,35,yokohama,beer,49,9800
2021-08-31,TUE,35,yokohama,coffee,121,24200
2021-08-31,TUE,35,yokohama,fruit_juice,36,5400
2021-08-31,TUE,35,yokohama,milk,116,15080
2021-08-31,TUE,35,yokohama,mineral_water,120,12000
2021-08-31,TUE,35,yokohama,orange_juice,55,6600
2021-08-31,TUE,35,yokohama,soy_milk,63,7560
2021-08-31,TUE,35,yokohama,sparkling_water,28,3360
2021-08-31,TUE,35,yokohama,sports_drink,69,8970
2021-09-01,WED,35,chiba,apple_juice,52,6240
2021-09-01,WED,35,chiba,beer,23,4600
2021-09-01,WED,35,chiba,coffee,83,16600
2021-09-01,WED,35,chiba,fruit_juice,20,3000
2021-09-01,WED,35,chiba,milk,85,11050
2021-09-01,WED,35,chiba,mineral_water,96,9600
2021-09-01,WED,35,chiba,orange_juice,31,3720
2021-09-01,WED,35,chiba,soy_milk,42,5040
2021-09-01,WED,35,chiba,sparkling_water,26,3120
2021-09-01,WED,35,chiba,sports_drink,53,6890
2021-09-01,WED,35,ginza,apple_juice,77,9240
2021-09-01,WED,35,ginza,beer,52,10400
2021-09-01,WED,35,ginza,coffee,130,26000
2021-09-01,WED,35,ginza,fruit_juice,33,4950
2021-09-01,WED,35,ginza,milk,141,18330
2021-09-01,WED,35,ginza,mineral_water,152,15200
2021-09-01,WED,35,ginza,orange_juice,60,7200
2021-09-01,WED,35,ginza,soy_milk,85,10200
2021-09-01,WED,35,ginza,sparkling_water,33,3960
2021-09-01,WED,35,ginza,sports_drink,102,13260
2021-09-01,WED,35,kobe,apple_juice,52,6240
2021-09-01,WED,35,kobe,beer,27,5400
2021-09-01,WED,35,kobe,coffee,93,18600
2021-09-01,WED,35,kobe,fruit_juice,24,3600
2021-09-01,WED,35,kobe,milk,80,10400
2021-09-01,WED,35,kobe,mineral_water,100,10000
2021-09-01,WED,35,kobe,orange_juice,38,4560
2021-09-01,WED,35,kobe,soy_milk,49,5880
2021-09-01,WED,35,kobe,sparkling_water,28,3360
2021-09-01,WED,35,kobe,sports_drink,57,7410
2021-09-01,WED,35,morioka,apple_juice,21,2520
2021-09-01,WED,35,morioka,beer,17,3400
2021-09-01,WED,35,morioka,coffee,63,12600
2021-09-01,WED,35,morioka,fruit_juice,7,1050
2021-09-01,WED,35,morioka,milk,50,6500
2021-09-01,WED,35,morioka,mineral_water,67,6700
2021-09-01,WED,35,morioka,orange_juice,22,2640
2021-09-01,WED,35,morioka,soy_milk,27,3240
2021-09-01,WED,35,morioka,sparkling_water,12,1440
2021-09-01,WED,35,morioka,sports_drink,31,4030
2021-09-01,WED,35,nagoya,apple_juice,53,6360
2021-09-01,WED,35,nagoya,beer,29,5800
2021-09-01,WED,35,nagoya,coffee,97,19400
2021-09-01,WED,35,nagoya,fruit_juice,38,5700
2021-09-01,WED,35,nagoya,milk,99,12870
2021-09-01,WED,35,nagoya,mineral_water,104,10400
2021-09-01,WED,35,nagoya,orange_juice,41,4920
2021-09-01,WED,35,nagoya,soy_milk,72,8640
2021-09-01,WED,35,nagoya,sparkling_water,19,2280
2021-09-01,WED,35,nagoya,sports_drink,58,7540
2021-09-01,WED,35,osaka,apple_juice,58,6960
2021-09-01,WED,35,osaka,beer,45,9000
2021-09-01,WED,35,osaka,coffee,110,22000
2021-09-01,WED,35,osaka,fruit_juice,33,4950
2021-09-01,WED,35,osaka,milk,122,15860
