date,day_of_week,week_of_year,store,item,sales,total_sales_amount
2020-05-03,SUN,18,kobe,fruit_juice,28,4200
2020-05-03,SUN,18,kobe,milk,81,10530
2020-05-03,SUN,18,kobe,mineral_water,72,7200
2020-05-03,SUN,18,kobe,orange_juice,34,4080
2020-05-03,SUN,18,kobe,soy_milk,41,4920
2020-05-03,SUN,18,kobe,sparkling_water,28,3360
2020-05-03,SUN,18,kobe,sports_drink,56,7280
2020-05-03,SUN,18,morioka,apple_juice,34,4080
2020-05-03,SUN,18,morioka,beer,32,6400
2020-05-03,SUN,18,morioka,coffee,41,8200
2020-05-03,SUN,18,morioka,fruit_juice,11,1650
2020-05-03,SUN,18,morioka,milk,53,6890
2020-05-03,SUN,18,morioka,mineral_water,56,5600
2020-05-03,SUN,18,morioka,orange_juice,20,2400
2020-05-03,SUN,18,morioka,soy_milk,39,4680
2020-05-03,SUN,18,morioka,sparkling_water,17,2040
2020-05-03,SUN,18,morioka,sports_drink,50,6500
2020-05-03,SUN,18,nagoya,apple_juice,60,7200
2020-05-03,SUN,18,nagoya,beer,35,7000
2020-05-03,SUN,18,nagoya,coffee,61,12200
2020-05-03,SUN,18,nagoya,fruit_juice,29,4350
2020-05-03,SUN,18,nagoya,milk,91,11830
2020-05-03,SUN,18,nagoya,mineral_water,74,7400
2020-05-03,SUN,18,nagoya,orange_juice,35,4200
2020-05-03,SUN,18,nagoya,soy_milk,37,4440
2020-05-03,SUN,18,nagoya,sparkling_water,27,3240
2020-05-03,SUN,18,nagoya,sports_drink,86,11180
2020-05-03,SUN,18,osaka,apple_juice,72,8640
2020-05-03,SUN,18,osaka,beer,34,6800
2020-05-03,SUN,18,osaka,coffee,71,14200
2020-05-03,SUN,18,osaka,fruit_juice,29,4350
2020-05-03,SUN,18,osaka,milk,114,14820
2020-05-03,SUN,18,osaka,mineral_water,102,10200
2020-05-03,SUN,18,osaka,orange_juice,58,6960
2020-05-03,SUN,18,osaka,soy_milk,72,8640
2020-05-03,SUN,18,osaka,sparkling_water,34,4080
2020-05-03,SUN,18,osaka,sports_drink,82,10660
2020-05-03,SUN,18,sendai,apple_juice,58,6960
2020-05-03,SUN,18,sendai,beer,33,6600
2020-05-03,SUN,18,sendai,coffee,47,9400
2020-05-03,SUN,18,sendai,fruit_juice,16,2400
2020-05-03,SUN,18,sendai,milk,74,9620
2020-05-03,SUN,18,sendai,mineral_water,64,6400
2020-05-03,SUN,18,sendai,orange_juice,31,3720
2020-05-03,SUN,18,sendai,soy_milk,33,3960
2020-05-03,SUN,18,sendai,sparkling_water,19,2280
2020-05-03,SUN,18,sendai,sports_drink,72,9360
2020-05-03,SUN,18,shinjuku,apple_juice,81,9720
2020-05-03,SUN,18,shinjuku,beer,46,9200
2020-05-03,SUN,18,shinjuku,coffee,91,18200
2020-05-03,SUN,18,shinjuku,fruit_juice,29,4350
2020-05-03,SUN,18,shinjuku,milk,130,16900
2020-05-03,SUN,18,shinjuku,mineral_water,112,11200
2020-05-03,SUN,18,shinjuku,orange_juice,39,4680
2020-05-03,SUN,18,shinjuku,soy_milk,70,8400
2020-05-03,SUN,18,shinjuku,sparkling_water,27,3240
2020-05-03,SUN,18,shinjuku,sports_drink,97,12610
2020-05-03,SUN,18,ueno,apple_juice,71,8520
2020-05-03,SUN,18,ueno,beer,40,8000
2020-05-03,SUN,18,ueno,coffee,78,15600
2020-05-03,SUN,18,ueno,fruit_juice,25,3750
2020-05-03,SUN,18,ueno,milk,109,14170
2020-05-03,SUN,18,ueno,mineral_water,102,10200
2020-05-03,SUN,18,ueno,orange_juice,51,6120
2020-05-03,SUN,18,ueno,soy_milk,78,9360
2020-05-03,SUN,18,ueno,sparkling_water,25,3000
2020-05-03,SUN,18,ueno,sports_drink,98,12740
2020-05-03,SUN,18,yokohama,apple_juice,64,7680
2020-05-03,SUN,18,yokohama,beer,35,7000
2020-05-03,SUN,18,yokohama,coffee,90,18000
2020-05-03,SUN,18,yokohama,fruit_juice,27,4050
2020-05-03,SUN,18,yokohama,milk,96,12480
2020-05-03,SUN,18,yokohama,mineral_water,98,9800
2020-05-03,SUN,18,yokohama,orange_juice,33,3960
2020-05-03,SUN,18,yokohama,soy_milk,70,8400
2020-05-03,SUN,18,yokohama,sparkling_water,18,2160
2020-05-03,SUN,18,yokohama,sports_drink,58,7540
2020-05-04,MON,19,chiba,apple_juice,40,4800
2020-05-04,MON,19,chiba,beer,22,4400
2020-05-04,MON,19,chiba,coffee,69,13800
2020-05-04,MON,19,chiba,fruit_juice,18,2700
2020-05-04,MON,19,chiba,milk,72,9360
2020-05-04,MON,19,chiba,mineral_water,79,7900
2020-05-04,MON,19,chiba,orange_juice,31,3720
2020-05-04,MON,19,chiba,soy_milk,39,4680
2020-05-04,MON,19,chiba,sparkling_water,18,2160
2020-05-04,MON,19,chiba,sports_drink,64,8320
2020-05-04,MON,19,ginza,apple_juice,84,10080
2020-05-04,MON,19,ginza,beer,35,7000
2020-05-04,MON,19,ginza,coffee,113,22600
2020-05-04,MON,19,ginza,fruit_juice,38,5700
2020-05-04,MON,19,ginza,milk,135,17550
2020-05-04,MON,19,ginza,mineral_water,128,12800
2020-05-04,MON,19,ginza,orange_juice,46,5520
2020-05-04,MON,19,ginza,soy_milk,63,7560
2020-05-04,MON,19,ginza,sparkling_water,30,3600
2020-05-04,MON,19,ginza,sports_drink,85,11050
2020-05-04,MON,19,kobe,apple_juice,50,6000
2020-05-04,MON,19,kobe,beer,30,6000
2020-05-04,MON,19,kobe,coffee,88,17600
2020-05-04,MON,19,kobe,fruit_juice,22,3300
2020-05-04,MON,19,kobe,milk,84,10920
2020-05-04,MON,19,kobe,mineral_water,96,9600
2020-05-04,MON,19,kobe,orange_juice,37,4440
2020-05-04,MON,19,kobe,soy_milk,65,7800
2020-05-04,MON,19,kobe,sparkling_water,26,3120
2020-05-04,MON,19,kobe,sports_drink,52,6760
2020-05-04,MON,19,morioka,apple_juice,32,3840
2020-05-04,MON,19,morioka,beer,20,4000
2020-05-04,MON,19,morioka,coffee,44,8800
2020-05-04,MON,19,morioka,fruit_juice,12,1800
2020-05-04,MON,19,morioka,milk,59,7670
2020-05-04,MON,19,morioka,mineral_water,57,5700
2020-05-04,MON,19,morioka,orange_juice,20,2400
2020-05-04,MON,19,morioka,soy_milk,33,3960
2020-05-04,MON,19,morioka,sparkling_water,12,1440
2020-05-04,MON,19,morioka,sports_drink,43,5590
2020-05-04,MON,19,nagoya,apple_juice,51,6120
2020-05-04,MON,19,nagoya,beer,25,5000
2020-05-04,MON,19,nagoya,coffee,90,18000
2020-05-04,MON,19,nagoya,fruit_juice,24,3600
2020-05-04,MON,19,nagoya,milk,90,11700
2020-05-04,MON,19,nagoya,mineral_water,85,8500
2020-05-04,MON,19,nagoya,orange_juice,37,4440
2020-05-04,MON,19,nagoya,soy_milk,52,6240
2020-05-04,MON,19,nagoya,sparkling_water,24,2880
2020-05-04,MON,19,nagoya,sports_drink,66,8580
2020-05-04,MON,19,osaka,apple_juice,66,7920
2020-05-04,MON,19,osaka,beer,39,7800
2020-05-04,MON,19,osaka,coffee,117,23400
2020-05-04,MON,19,osaka,fruit_juice,25,3750
2020-05-04,MON,19,osaka,milk,131,17030
2020-05-04,MON,19,osaka,mineral_water,120,12000
2020-05-04,MON,19,osaka,orange_juice,50,6000
2020-05-04,MON,19,osaka,soy_milk,45,5400
2020-05-04,MON,19,osaka,sparkling_water,25,3000
2020-05-04,MON,19,osaka,sports_drink,74,9620
2020-05-04,MON,19,sendai,apple_juice,34,4080
2020-05-04,MON,19,sendai,beer,23,4600
2020-05-04,MON,19,sendai,coffee,82,16400
2020-05-04,MON,19,sendai,fruit_juice,18,2700
2020-05-04,MON,19,sendai,milk,80,10400
2020-05-04,MON,19,sendai,mineral_water,87,8700
2020-05-04,MON,19,sendai,orange_juice,42,5040
2020-05-04,MON,19,sendai,soy_milk,46,5520
2020-05-04,MON,19,sendai,sparkling_water,19,2280
2020-05-04,MON,19,sendai,sports_drink,56,7280
2020-05-04,MON,19,shinjuku,apple_juice,77,9240
2020-05-04,MON,19,shinjuku,beer,34,6800
2020-05-04,MON,19,shinjuku,coffee,145,29000
2020-05-04,MON,19,shinjuku,fruit_juice,28,4200
2020-05-04,MON,19,shinjuku,milk,131,17030
2020-05-04,MON,19,shinjuku,mineral_water,164,16400
2020-05-04,MON,19,shinjuku,orange_juice,43,5160
2020-05-04,MON,19,shinjuku,soy_milk,91,10920
2020-05-04,MON,19,shinjuku,sparkling_water,34,4080
2020-05-04,MON,19,shinjuku,sports_drink,94,12220
2020-05-04,MON,19,ueno,apple_juice,71,8520
2020-05-04,MON,19,ueno,beer,37,7400
2020-05-04,MON,19,ueno,coffee,99,19800
2020-05-04,MON,19,ueno,fruit_juice,36,5400
2020-05-04,MON,19,ueno,milk,147,19110
2020-05-04,MON,19,ueno,mineral_water,114,11400
2020-05-04,MON,19,ueno,orange_juice,47,5640
2020-05-04,MON,19,ueno,soy_milk,57,6840
2020-05-04,MON,19,ueno,sparkling_water,30,3600
2020-05-04,MON,19,ueno,sports_drink,75,9750
2020-05-04,MON,19,yokohama,apple_juice,63,7560
2020-05-04,MON,19,yokohama,beer,43,8600
2020-05-04,MON,19,yokohama,coffee,101,20200
2020-05-04,MON,19,yokohama,fruit_juice,28,4200
2020-05-04,MON,19,yokohama,milk,99,12870
2020-05-04,MON,19,yokohama,mineral_water,87,8700
2020-05-04,MON,19,yokohama,orange_juice,54,6480
2020-05-04,MON,19,yokohama,soy_milk,45,5400
2020-05-04,MON,19,yokohama,sparkling_water,25,3000
2020-05-04,MON,19,yokohama,sports_drink,74,9620
2020-05-05,TUE,19,chiba,apple_juice,53,6360
2020-05-05,TUE,19,chiba,beer,37,7400
2020-05-05,TUE,19,chiba,coffee,87,17400
2020-05-05,TUE,19,chiba,fruit_juice,16,2400
2020-05-05,TUE,19,chiba,milk,74,9620
2020-05-05,TUE,19,chiba,mineral_water,105,10500
2020-05-05,TUE,19,chiba,orange_juice,38,4560
2020-05-05,TUE,19,chiba,soy_milk,59,7080
2020-05-05,TUE,19,chiba,sparkling_water,20,2400
2020-05-05,TUE,19,chiba,sports_drink,66,8580
2020-05-05,TUE,19,ginza,apple_juice,70,8400
2020-05-05,TUE,19,ginza,beer,44,8800
2020-05-05,TUE,19,ginza,coffee,143,28600
2020-05-05,TUE,19,ginza,fruit_juice,47,7050
2020-05-05,TUE,19,ginza,milk,141,18330
2020-05-05,TUE,19,ginza,mineral_water,163,16300
2020-05-05,TUE,19,ginza,orange_juice,43,5160
2020-05-05,TUE,19,ginza,soy_milk,88,10560
2020-05-05,TUE,19,ginza,sparkling_water,37,4440
2020-05-05,TUE,19,ginza,sports_drink,94,12220
2020-05-05,TUE,19,kobe,apple_juice,39,4680
2020-05-05,TUE,19,kobe,beer,36,7200
2020-05-05,TUE,19,kobe,coffee,97,19400
2020-05-05,TUE,19,kobe,fruit_juice,20,3000
2020-05-05,TUE,19,kobe,milk,89,11570
2020-05-05,TUE,19,kobe,mineral_water,86,8600
2020-05-05,TUE,19,kobe,orange_juice,39,4680
2020-05-05,TUE,19,kobe,soy_milk,70,8400
2020-05-05,TUE,19,kobe,sparkling_water,22,2640
2020-05-05,TUE,19,kobe,sports_drink,49,6370
2020-05-05,TUE,19,morioka,apple_juice,34,4080
2020-05-05,TUE,19,morioka,beer,21,4200
2020-05-05,TUE,19,morioka,coffee,65,13000
2020-05-05,TUE,19,morioka,fruit_juice,11,1650
2020-05-05,TUE,19,morioka,milk,61,7930
2020-05-05,TUE,19,morioka,mineral_water,74,7400
2020-05-05,TUE,19,morioka,orange_juice,24,2880
2020-05-05,TUE,19,morioka,soy_milk,46,5520
2020-05-05,TUE,19,morioka,sparkling_water,14,1680
2020-05-05,TUE,19,morioka,sports_drink,42,5460
2020-05-05,TUE,19,nagoya,apple_juice,45,5400
2020-05-05,TUE,19,nagoya,beer,31,6200
2020-05-05,TUE,19,nagoya,coffee,91,18200
2020-05-05,TUE,19,nagoya,fruit_juice,17,2550
2020-05-05,TUE,19,nagoya,milk,100,13000
2020-05-05,TUE,19,nagoya,mineral_water,94,9400
2020-05-05,TUE,19,nagoya,orange_juice,59,7080
2020-05-05,TUE,19,nagoya,soy_milk,63,7560
2020-05-05,TUE,19,nagoya,sparkling_water,17,2040
2020-05-05,TUE,19,nagoya,sports_drink,60,7800
2020-05-05,TUE,19,osaka,apple_juice,79,9480
2020-05-05,TUE,19,osaka,beer,51,10200
2020-05-05,TUE,19,osaka,coffee,111,22200
2020-05-05,TUE,19,osaka,fruit_juice,36,5400
2020-05-05,TUE,19,osaka,milk,119,15470
2020-05-05,TUE,19,osaka,mineral_water,134,13400
2020-05-05,TUE,19,osaka,orange_juice,46,5520
2020-05-05,TUE,19,osaka,soy_milk,57,6840
2020-05-05,TUE,19,osaka,sparkling_water,30,3600
2020-05-05,TUE,19,osaka,sports_drink,81,10530
2020-05-05,TUE,19,sendai,apple_juice,43,5160
2020-05-05,TUE,19,sendai,beer,25,5000
2020-05-05,TUE,19,sendai,coffee,82,16400
2020-05-05,TUE,19,sendai,fruit_juice,18,2700
2020-05-05,TUE,19,sendai,milk,79,10270
2020-05-05,TUE,19,sendai,mineral_water,86,8600
2020-05-05,TUE,19,sendai,orange_juice,25,3000
2020-05-05,TUE,19,sendai,soy_milk,46,5520
2020-05-05,TUE,19,sendai,sparkling_water,28,3360
2020-05-05,TUE,19,sendai,sports_drink,80,10400
2020-05-05,TUE,19,shinjuku,apple_juice,88,10560
2020-05-05,TUE,19,shinjuku,beer,45,9000
2020-05-05,TUE,19,shinjuku,coffee,123,24600
2020-05-05,TUE,19,shinjuku,fruit_juice,27,4050
2020-05-05,TUE,19,shinjuku,milk,140,18200
2020-05-05,TUE,19,shinjuku,mineral_water,133,13300
2020-05-05,TUE,19,shinjuku,orange_juice,63,7560
2020-05-05,TUE,19,shinjuku,soy_milk,91,10920
2020-05-05,TUE,19,shinjuku,sparkling_water,34,4080
2020-05-05,TUE,19,shinjuku,sports_drink,92,11960
2020-05-05,TUE,19,ueno,apple_juice,73,8760
2020-05-05,TUE,19,ueno,beer,44,8800
2020-05-05,TUE,19,ueno,coffee,102,20400
2020-05-05,TUE,19,ueno,fruit_juice,29,4350
2020-05-05,TUE,19,ueno,milk,110,14300
2020-05-05,TUE,19,ueno,mineral_water,136,13600
2020-05-05,TUE,19,ueno,orange_juice,54,6480
2020-05-05,TUE,19,ueno,soy_milk,70,8400
2020-05-05,TUE,19,ueno,sparkling_water,36,4320
2020-05-05,TUE,19,ueno,sports_drink,79,10270
2020-05-05,TUE,19,yokohama,apple_juice,76,9120
2020-05-05,TUE,19,yokohama,beer,38,7600
2020-05-05,TUE,19,yokohama,coffee,112,22400
2020-05-05,TUE,19,yokohama,fruit_juice,39,5850
2020-05-05,TUE,19,yokohama,milk,110,14300
2020-05-05,TUE,19,yokohama,mineral_water,99,9900
2020-05-05,TUE,19,yokohama,orange_juice,48,5760
2020-05-05,TUE,19,yokohama,soy_milk,57,6840
2020-05-05,TUE,19,yokohama,sparkling_water,27,3240
2020-05-05,TUE,19,yokohama,sports_drink,81,10530
2020-05-06,WED,19,chiba,apple_juice,38,4560
2020-05-06,WED,19,chiba,beer,28,5600
2020-05-06,WED,19,chiba,coffee,95,19000
2020-05-06,WED,19,chiba,fruit_juice,16,2400
2020-05-06,WED,19,chiba,milk,91,11830
2020-05-06,WED,19,chiba,mineral_water,81,8100
2020-05-06,WED,19,chiba,orange_juice,38,4560
2020-05-06,WED,19,chiba,soy_milk,41,4920
2020-05-06,WED,19,chiba,sparkling_water,19,2280
2020-05-06,WED,19,chiba,sports_drink,76,9880
2020-05-06,WED,19,ginza,apple_juice,88,10560
2020-05-06,WED,19,ginza,beer,60,12000
2020-05-06,WED,19,ginza,coffee,141,28200
2020-05-06,WED,19,ginza,fruit_juice,26,3900
2020-05-06,WED,19,ginza,milk,133,17290
2020-05-06,WED,19,ginza,mineral_water,150,15000
2020-05-06,WED,19,ginza,orange_juice,63,7560
2020-05-06,WED,19,ginza,soy_milk,97,11640
2020-05-06,WED,19,ginza,sparkling_water,22,2640
2020-05-06,WED,19,ginza,sports_drink,91,11830
2020-05-06,WED,19,kobe,apple_juice,54,6480
2020-05-06,WED,19,kobe,beer,28,5600
2020-05-06,WED,19,kobe,coffee,94,18800
2020-05-06,WED,19,kobe,fruit_juice,18,2700
2020-05-06,WED,19,kobe,milk,85,11050
2020-05-06,WED,19,kobe,mineral_water,111,11100
2020-05-06,WED,19,kobe,orange_juice,33,3960
2020-05-06,WED,19,kobe,soy_milk,75,9000
2020-05-06,WED,19,kobe,sparkling_water,22,2640
2020-05-06,WED,19,kobe,sports_drink,69,8970
2020-05-06,WED,19,morioka,apple_juice,44,5280
2020-05-06,WED,19,morioka,beer,18,3600
2020-05-06,WED,19,morioka,coffee,69,13800
2020-05-06,WED,19,morioka,fruit_juice,18,2700
2020-05-06,WED,19,morioka,milk,56,7280
2020-05-06,WED,19,morioka,mineral_water,62,6200
2020-05-06,WED,19,morioka,orange_juice,26,3120
2020-05-06,WED,19,morioka,soy_milk,28,3360
2020-05-06,WED,19,morioka,sparkling_water,21,2520
2020-05-06,WED,19,morioka,sports_drink,48,6240
2020-05-06,WED,19,nagoya,apple_juice,76,9120
2020-05-06,WED,19,nagoya,beer,29,5800
2020-05-06,WED,19,nagoya,coffee,110,22000
2020-05-06,WED,19,nagoya,fruit_juice,23,3450
2020-05-06,WED,19,nagoya,milk,103,13390
2020-05-06,WED,19,nagoya,mineral_water,121,12100
2020-05-06,WED,19,nagoya,orange_juice,50,6000
2020-05-06,WED,19,nagoya,soy_milk,54,6480
2020-05-06,WED,19,nagoya,sparkling_water,35,4200
2020-05-06,WED,19,nagoya,sports_drink,78,10140
2020-05-06,WED,19,osaka,apple_juice,86,10320
2020-05-06,WED,19,osaka,beer,28,5600
2020-05-06,WED,19,osaka,coffee,115,23000
2020-05-06,WED,19,osaka,fruit_juice,36,5400
2020-05-06,WED,19,osaka,milk,122,15860
2020-05-06,WED,19,osaka,mineral_water,159,15900
2020-05-06,WED,19,osaka,orange_juice,57,6840
2020-05-06,WED,19,osaka,soy_milk,46,5520
2020-05-06,WED,19,osaka,sparkling_water,26,3120
2020-05-06,WED,19,osaka,sports_drink,100,13000
2020-05-06,WED,19,sendai,apple_juice,53,6360
2020-05-06,WED,19,sendai,beer,26,5200
2020-05-06,WED,19,sendai,coffee,79,15800
2020-05-06,WED,19,sendai,fruit_juice,18,2700
2020-05-06,WED,19,sendai,milk,82,10660
2020-05-06,WED,19,sendai,mineral_water,121,12100
2020-05-06,WED,19,sendai,orange_juice,34,4080
2020-05-06,WED,19,sendai,soy_milk,72,8640
2020-05-06,WED,19,sendai,sparkling_water,30,3600
2020-05-06,WED,19,sendai,sports_drink,55,7150
2020-05-06,WED,19,shinjuku,apple_juice,90,10800
2020-05-06,WED,19,shinjuku,beer,51,10200
2020-05-06,WED,19,shinjuku,coffee,168,33600
2020-05-06,WED,19,shinjuku,fruit_juice,46,6900
2020-05-06,WED,19,shinjuku,milk,141,18330
2020-05-06,WED,19,shinjuku,mineral_water,158,15800
2020-05-06,WED,19,shinjuku,orange_juice,56,6720
2020-05-06,WED,19,shinjuku,soy_milk,83,9960
2020-05-06,WED,19,shinjuku,sparkling_water,35,4200
2020-05-06,WED,19,shinjuku,sports_drink,93,12090
2020-05-06,WED,19,ueno,apple_juice,78,9360
2020-05-06,WED,19,ueno,beer,35,7000
2020-05-06,WED,19,ueno,coffee,119,23800
2020-05-06,WED,19,ueno,fruit_juice,50,7500
2020-05-06,WED,19,ueno,milk,124,16120
2020-05-06,WED,19,ueno,mineral_water,150,15000
2020-05-06,WED,19,ueno,orange_juice,53,6360
2020-05-06,WED,19,ueno,soy_milk,96,11520
2020-05-06,WED,19,ueno,sparkling_water,40,4800
2020-05-06,WED,19,ueno,sports_drink,78,10140
2020-05-06,WED,19,yokohama,apple_juice,66,7920
2020-05-06,WED,19,yokohama,beer,61,12200
2020-05-06,WED,19,yokohama,coffee,126,25200
2020-05-06,WED,19,yokohama,fruit_juice,33,4950
2020-05-06,WED,19,yokohama,milk,105,13650
2020-05-06,WED,19,yokohama,mineral_water,142,14200
2020-05-06,WED,19,yokohama,orange_juice,62,7440
2020-05-06,WED,19,yokohama,soy_milk,83,9960
2020-05-06,WED,19,yokohama,sparkling_water,30,3600
2020-05-06,WED,19,yokohama,sports_drink,92,11960
2020-05-07,THU,19,chiba,apple_juice,45,5400
2020-05-07,THU,19,chiba,beer,36,7200
2020-05-07,THU,19,chiba,coffee,82,16400
2020-05-07,THU,19,chiba,fruit_juice,17,2550
2020-05-07,THU,19,chiba,milk,98,12740
2020-05-07,THU,19,chiba,mineral_water,108,10800
2020-05-07,THU,19,chiba,orange_juice,41,4920
2020-05-07,THU,19,chiba,soy_milk,46,5520
2020-05-07,THU,19,chiba,sparkling_water,26,3120
2020-05-07,THU,19,chiba,sports_drink,66,8580
2020-05-07,THU,19,ginza,apple_juice,90,10800
2020-05-07,THU,19,ginza,beer,47,9400
2020-05-07,THU,19,ginza,coffee,124,24800
2020-05-07,THU,19,ginza,fruit_juice,35,5250
2020-05-07,THU,19,ginza,milk,160,20800
2020-05-07,THU,19,ginza,mineral_water,159,15900
2020-05-07,THU,19,ginza,orange_juice,61,7320
2020-05-07,THU,19,ginza,soy_milk,88,10560
2020-05-07,THU,19,ginza,sparkling_water,40,4800
2020-05-07,THU,19,ginza,sports_drink,84,10920
2020-05-07,THU,19,kobe,apple_juice,63,7560
2020-05-07,THU,19,kobe,beer,31,6200
2020-05-07,THU,19,kobe,coffee,75,15000
2020-05-07,THU,19,kobe,fruit_juice,24,3600
2020-05-07,THU,19,kobe,milk,94,12220
2020-05-07,THU,19,kobe,mineral_water,98,9800
2020-05-07,THU,19,kobe,orange_juice,48,5760
2020-05-07,THU,19,kobe,soy_milk,59,7080
2020-05-07,THU,19,kobe,sparkling_water,27,3240
2020-05-07,THU,19,kobe,sports_drink,75,9750
2020-05-07,THU,19,morioka,apple_juice,32,3840
2020-05-07,THU,19,morioka,beer,16,3200
2020-05-07,THU,19,morioka,coffee,67,13400
2020-05-07,THU,19,morioka,fruit_juice,16,2400
2020-05-07,THU,19,morioka,milk,59,7670
2020-05-07,THU,19,morioka,mineral_water,74,7400
2020-05-07,THU,19,morioka,orange_juice,30,3600
2020-05-07,THU,19,morioka,soy_milk,52,6240
2020-05-07,THU,19,morioka,sparkling_water,20,2400
2020-05-07,THU,19,morioka,sports_drink,48,6240
2020-05-07,THU,19,nagoya,apple_juice,73,8760
2020-05-07,THU,19,nagoya,beer,33,6600
2020-05-07,THU,19,nagoya,coffee,125,25000
2020-05-07,THU,19,nagoya,fruit_juice,23,3450
2020-05-07,THU,19,nagoya,milk,114,14820
2020-05-07,THU,19,nagoya,mineral_water,118,11800
2020-05-07,THU,19,nagoya,orange_juice,54,6480
2020-05-07,THU,19,nagoya,soy_milk,63,7560
2020-05-07,THU,19,nagoya,sparkling_water,21,2520
2020-05-07,THU,19,nagoya,sports_drink,70,9100
2020-05-07,THU,19,osaka,apple_juice,73,8760
2020-05-07,THU,19,osaka,beer,43,8600
2020-05-07,THU,19,osaka,coffee,160,32000
2020-05-07,THU,19,osaka,fruit_juice,37,5550
2020-05-07,THU,19,osaka,milk,138,17940
2020-05-07,THU,19,osaka,mineral_water,136,13600
2020-05-07,THU,19,osaka,orange_juice,50,6000
2020-05-07,THU,19,osaka,soy_milk,92,11040
2020-05-07,THU,19,osaka,sparkling_water,38,4560
2020-05-07,THU,19,osaka,sports_drink,100,13000
2020-05-07,THU,19,sendai,apple_juice,60,7200
2020-05-07,THU,19,sendai,beer,35,7000
2020-05-07,THU,19,sendai,coffee,88,17600
2020-05-07,THU,19,sendai,fruit_juice,19,2850
2020-05-07,THU,19,sendai,milk,88,11440
2020-05-07,THU,19,sendai,mineral_water,103,10300
2020-05-07,THU,19,sendai,orange_juice,46,5520
2020-05-07,THU,19,sendai,soy_milk,28,3360
2020-05-07,THU,19,sendai,sparkling_water,25,3000
2020-05-07,THU,19,sendai,sports_drink,68,8840
2020-05-07,THU,19,shinjuku,apple_juice,90,10800
2020-05-07,THU,19,shinjuku,beer,54,10800
2020-05-07,THU,19,shinjuku,coffee,153,30600
2020-05-07,THU,19,shinjuku,fruit_juice,41,6150
2020-05-07,THU,19,shinjuku,milk,140,18200
2020-05-07,THU,19,shinjuku,mineral_water,183,18300
2020-05-07,THU,19,shinjuku,orange_juice,68,8160
2020-05-07,THU,19,shinjuku,soy_milk,120,14400
2020-05-07,THU,19,shinjuku,sparkling_water,38,4560
2020-05-07,THU,19,shinjuku,sports_drink,110,14300
2020-05-07,THU,19,ueno,apple_juice,73,8760
2020-05-07,THU,19,ueno,beer,48,9600
2020-05-07,THU,19,ueno,coffee,141,28200
2020-05-07,THU,19,ueno,fruit_juice,26,3900
2020-05-07,THU,19,ueno,milk,118,15340
2020-05-07,THU,19,ueno,mineral_water,163,16300
2020-05-07,THU,19,ueno,orange_juice,53,6360
2020-05-07,THU,19,ueno,soy_milk,88,10560
2020-05-07,THU,19,ueno,sparkling_water,33,3960
2020-05-07,THU,19,ueno,sports_drink,94,12220
2020-05-07,THU,19,yokohama,apple_juice,90,10800
2020-05-07,THU,19,yokohama,beer,33,6600
2020-05-07,THU,19,yokohama,coffee,108,21600
2020-05-07,THU,19,yokohama,fruit_juice,35,5250
2020-05-07,THU,19,yokohama,milk,125,16250
2020-05-07,THU,19,yokohama,mineral_water,147,14700
2020-05-07,THU,19,yokohama,orange_juice,52,6240
2020-05-07,THU,19,yokohama,soy_milk,84,10080
2020-05-07,THU,19,yokohama,sparkling_water,35,4200
2020-05-07,THU,19,yokohama,sports_drink,97,12610
2020-05-08,FRI,19,chiba,apple_juice,68,8160
2020-05-08,FRI,19,chiba,beer,34,6800
2020-05-08,FRI,19,chiba,coffee,81,16200
2020-05-08,FRI,19,chiba,fruit_juice,21,3150
2020-05-08,FRI,19,chiba,milk,102,13260
2020-05-08,FRI,19,chiba,mineral_water,104,10400
2020-05-08,FRI,19,chiba,orange_juice,42,5040
2020-05-08,FRI,19,chiba,soy_milk,65,7800
2020-05-08,FRI,19,chiba,sparkling_water,25,3000
2020-05-08,FRI,19,chiba,sports_drink,75,9750
2020-05-08,FRI,19,ginza,apple_juice,97,11640
2020-05-08,FRI,19,ginza,beer,59,11800
2020-05-08,FRI,19,ginza,coffee,160,32000
2020-05-08,FRI,19,ginza,fruit_juice,44,6600
2020-05-08,FRI,19,ginza,milk,152,19760
2020-05-08,FRI,19,ginza,mineral_water,210,21000
2020-05-08,FRI,19,ginza,orange_juice,67,8040
2020-05-08,FRI,19,ginza,soy_milk,110,13200
2020-05-08,FRI,19,ginza,sparkling_water,37,4440
2020-05-08,FRI,19,ginza,sports_drink,118,15340
2020-05-08,FRI,19,kobe,apple_juice,62,7440
2020-05-08,FRI,19,kobe,beer,44,8800
2020-05-08,FRI,19,kobe,coffee,106,21200
2020-05-08,FRI,19,kobe,fruit_juice,24,3600
2020-05-08,FRI,19,kobe,milk,115,14950
2020-05-08,FRI,19,kobe,mineral_water,130,13000
2020-05-08,FRI,19,kobe,orange_juice,41,4920
2020-05-08,FRI,19,kobe,soy_milk,70,8400
2020-05-08,FRI,19,kobe,sparkling_water,26,3120
2020-05-08,FRI,19,kobe,sports_drink,92,11960
2020-05-08,FRI,19,morioka,apple_juice,43,5160
2020-05-08,FRI,19,morioka,beer,19,3800
2020-05-08,FRI,19,morioka,coffee,59,11800
2020-05-08,FRI,19,morioka,fruit_juice,11,1650
2020-05-08,FRI,19,morioka,milk,67,8710
2020-05-08,FRI,19,morioka,mineral_water,86,8600
